DATE,MONTH,cloud_cover,wind_speed,wind_gust,humidity,precipitation,sunshine,temp_mean,temp_min,temp_max
20121103,11,4,4.2,10.8,0.91,0.37,1.5,6.3,3.9,9.4
20121104,11,6,4.9,10.5,0.87,0.44,0.4,7.5,4.8,10.3
20121105,11,6,4.3,10.1,0.88,0.01,0.1,6.4,-0.1,8.8
20121106,11,4,3.7,12.6,0.87,0.24,5.6,5.7,-0.1,10.6
20121107,11,8,5.2,11.9,0.92,0.05,0.0,9.2,7.4,10.3
20121108,11,7,5.6,9.9,0.81,0.0,0.0,9.3,8.0,10.5
20121109,11,7,4.2,10.0,0.77,0.24,1.2,9.3,8.1,11.7
20121110,11,8,5.2,9.9,0.86,0.13,0.6,10.7,8.2,13.5
20121111,11,4,3.3,10.8,0.86,0.0,3.5,8.4,3.2,12.0
20121112,11,4,3.0,7.7,0.87,0.0,2.5,6.2,2.8,10.4
20121113,11,7,4.4,8.5,0.8,0.0,0.0,6.9,4.0,9.1
20121114,11,3,2.6,8.4,0.75,0.0,8.0,6.7,2.3,12.1
20121115,11,8,3.0,9.3,0.81,0.0,0.4,4.7,4.0,5.4
20121116,11,5,3.5,8.6,0.82,0.0,0.8,3.9,2.8,5.6
20121117,11,5,5.0,13.9,0.85,0.04,5.6,6.1,2.8,9.7
20121118,11,7,1.9,5.4,0.97,0.23,0.0,7.0,1.9,8.5
20121119,11,4,3.5,10.1,0.91,0.0,3.3,7.3,0.0,11.9
20121120,11,4,5.5,11.1,0.87,0.0,7.4,6.7,4.1,10.3
20121121,11,7,6.7,14.0,0.85,0.05,0.5,6.0,3.8,10.3
20121122,11,2,5.1,11.0,0.81,0.0,7.4,8.3,4.0,12.3
20121123,11,7,5.2,12.5,0.9,0.92,0.0,7.9,6.2,9.3
20121124,11,8,2.4,11.8,0.93,0.02,0.0,9.2,7.0,11.5
20121125,11,5,8.4,22.1,0.68,0.0,2.7,11.0,6.1,14.6
20121126,11,5,5.3,11.1,0.87,0.29,0.0,7.8,5.4,10.6
20121127,11,7,3.8,8.4,0.77,0.0,1.3,8.4,4.5,10.3
20121128,11,7,2.0,7.1,0.95,0.0,0.0,5.1,3.4,7.0
20121129,11,7,4.2,9.5,0.84,0.0,0.0,4.0,1.8,5.6
20121130,11,6,1.9,5.7,0.94,0.01,0.0,1.8,-0.7,3.2
20121201,12,8,4.4,9.6,0.94,0.35,0.1,2.2,0.6,3.6
20121202,12,7,4.7,10.2,0.93,0.04,0.6,3.1,1.6,5.2
20121203,12,7,4.9,13.1,0.94,0.35,0.0,2.6,0.8,5.5
20121204,12,6,5.4,18.4,0.94,0.1,1.1,3.5,1.6,5.8
20121205,12,7,2.7,9.0,0.89,0.01,1.9,2.6,0.9,4.3
20121206,12,5,4.1,10.3,0.88,0.0,4.3,0.8,-0.8,3.0
20121207,12,7,6.5,14.9,0.88,0.57,0.0,-0.5,-5.5,1.0
20121208,12,4,2.0,7.4,0.96,0.13,5.7,-5.1,-9.4,-0.8
20121209,12,7,6.2,17.3,0.96,0.69,0.0,1.5,-3.2,4.9
20121210,12,7,5.9,12.6,0.86,0.1,0.0,2.9,0.8,4.5
20121211,12,5,3.7,8.7,0.83,0.0,4.3,-0.1,-2.5,1.1
20121212,12,7,3.8,8.0,0.84,0.0,0.4,-0.6,-2.5,2.6
20121213,12,7,5.4,10.5,0.72,0.0,0.2,-0.5,-2.3,1.4
20121214,12,8,7.5,16.1,0.88,0.82,0.2,4.7,1.2,8.4
20121215,12,6,5.1,10.7,0.83,0.27,1.0,8.6,7.2,10.8
20121216,12,7,4.8,10.7,0.9,0.32,0.0,7.6,6.0,9.1
20121217,12,7,3.8,7.0,0.93,0.12,0.0,7.0,5.6,8.6
20121218,12,7,2.6,7.4,0.94,0.2,0.0,5.9,3.3,6.8
20121219,12,7,2.1,8.5,0.96,0.08,0.0,5.0,3.1,6.5
20121220,12,6,4.9,13.1,0.85,0.61,0.7,3.1,1.5,4.8
20121221,12,8,4.0,9.9,0.98,0.07,0.0,4.9,2.6,7.4
20121222,12,8,5.1,13.0,0.92,1.8,0.0,7.2,5.9,8.5
20121223,12,8,6.5,14.6,0.94,1.05,0.0,11.0,6.9,13.5
20121224,12,8,4.8,12.5,0.87,0.04,0.0,10.6,7.7,13.3
20121225,12,7,7.2,16.2,0.8,0.24,0.6,10.1,8.1,12.4
20121226,12,7,6.5,14.5,0.85,0.75,0.6,7.9,6.1,9.5
20121227,12,7,5.1,18.4,0.88,0.92,0.4,7.9,6.1,9.6
20121228,12,7,4.2,10.9,0.91,0.14,0.2,6.2,1.8,8.4
20121229,12,7,7.2,15.0,0.8,0.25,4.7,10.3,8.4,11.8
20121230,12,6,8.0,16.9,0.82,0.17,2.3,7.5,5.2,9.3
20121231,12,7,8.0,16.1,0.74,0.24,0.0,9.3,7.3,10.7
20130101,1,6,5.7,15.3,0.9,0.5,0.0,6.3,1.5,9.5
20130102,1,7,4.5,9.4,0.88,0.05,0.3,5.7,3.3,7.5
20130103,1,8,5.2,10.5,0.95,0.13,0.0,8.9,6.8,10.5
20130104,1,8,4.3,9.5,0.95,0.21,0.0,9.4,8.1,10.5
20130105,1,8,2.6,7.0,0.96,0.01,0.0,7.8,6.9,8.4
20130106,1,8,2.9,7.6,0.93,0.02,0.0,8.1,6.7,9.3
20130107,1,8,2.6,6.3,0.9,0.01,0.0,8.0,6.8,8.9
20130108,1,8,3.7,7.6,0.9,0.01,0.0,6.5,5.0,7.5
20130109,1,8,4.0,7.9,0.94,0.44,0.0,5.5,3.5,6.6
20130110,1,7,3.2,8.0,0.89,0.24,0.3,5.1,1.9,6.5
20130111,1,4,1.5,7.5,0.88,0.0,4.6,-1.0,-4.7,2.4
20130112,1,2,2.0,7.9,0.83,0.0,7.1,-2.7,-7.9,2.2
20130113,1,3,2.7,7.6,0.82,0.25,5.6,-2.8,-6.1,0.8
20130114,1,6,2.4,9.5,0.9,0.04,0.0,-3.0,-6.2,-1.8
20130115,1,8,3.7,11.4,0.91,0.21,0.0,-2.3,-3.6,-0.9
20130116,1,8,2.5,5.1,0.95,0.03,0.0,-3.3,-4.2,-2.4
20130117,1,8,2.5,5.7,0.92,0.0,0.0,-3.1,-4.5,-1.7
20130118,1,7,3.2,10.5,0.86,0.0,0.1,-2.0,-4.5,-0.4
20130119,1,8,4.4,9.0,0.79,0.0,0.0,-3.6,-6.6,-1.6
20130120,1,8,4.4,9.2,0.89,0.36,0.0,-4.0,-6.9,-0.3
20130121,1,8,2.6,6.3,0.95,0.01,0.0,-0.7,-2.1,0.3
20130122,1,7,1.4,2.9,0.91,0.0,0.0,-1.6,-2.7,1.3
20130123,1,7,2.4,6.3,0.84,0.0,0.0,-2.1,-3.5,-0.5
20130124,1,6,3.3,7.5,0.87,0.0,0.1,-3.4,-6.4,-1.6
20130125,1,7,2.9,11.0,0.87,0.01,0.0,-2.3,-3.3,-1.7
20130126,1,7,6.5,14.4,0.87,0.01,2.1,-1.9,-3.7,0.4
20130127,1,7,6.1,14.5,0.89,0.32,0.0,2.4,0.2,4.7
20130128,1,6,5.2,14.1,0.88,0.09,0.2,3.6,0.2,7.8
20130129,1,8,8.0,17.5,0.9,0.62,0.0,10.1,7.4,12.4
20130130,1,6,9.0,19.5,0.8,0.32,0.5,11.5,8.5,13.6
20130131,1,6,8.6,20.1,0.75,0.05,0.2,7.9,6.5,9.1
20130201,2,8,5.1,10.3,0.9,0.96,0.0,5.9,3.2,7.7
20130202,2,7,4.6,15.6,0.85,0.06,2.1,3.5,1.2,5.5
20130203,2,8,6.1,15.6,0.88,0.43,0.0,3.7,2.3,5.7
20130204,2,7,6.0,12.8,0.84,0.06,0.4,7.3,5.2,10.3
20130205,2,6,6.6,21.2,0.83,0.85,2.3,3.5,0.8,6.1
20130206,2,6,3.6,8.7,0.95,0.48,3.0,1.2,-0.5,3.3
20130207,2,6,3.6,7.8,0.91,0.38,1.9,1.7,0.5,4.5
20130208,2,8,2.7,7.3,0.93,0.16,0.3,0.5,-1.3,2.2
20130209,2,6,1.4,5.7,0.92,0.0,3.6,-1.2,-5.3,3.2
20130210,2,5,5.9,13.7,0.74,0.0,8.0,-0.8,-2.7,1.9
20130211,2,6,5.1,10.8,0.6,0.0,0.1,-0.7,-3.6,2.1
20130212,2,6,3.1,10.2,0.68,0.0,0.0,-0.9,-3.7,0.5
20130213,2,5,1.7,5.7,0.8,0.01,2.2,-1.3,-5.4,2.2
20130214,2,7,6.3,15.4,0.77,0.03,0.7,-1.1,-3.5,1.7
20130215,2,8,3.2,7.6,0.99,0.08,0.0,1.9,-0.5,4.1
20130216,2,8,1.8,3.9,0.97,0.11,0.0,4.2,1.9,6.5
20130217,2,6,2.0,5.8,0.89,0.0,1.6,3.9,-2.0,7.4
20130218,2,5,1.7,8.3,0.82,0.0,6.2,1.0,-3.6,6.1
20130219,2,8,2.3,9.7,0.91,0.16,0.0,1.7,-1.9,3.6
20130220,2,4,3.4,8.1,0.78,0.0,2.0,-0.2,-2.4,2.0
20130221,2,6,4.3,10.0,0.76,0.01,0.8,-0.9,-2.5,1.4
20130222,2,6,5.0,11.6,0.74,0.0,2.3,-2.3,-3.9,0.0
20130223,2,7,4.7,11.6,0.82,0.11,0.0,-2.4,-4.0,-0.8
20130224,2,8,3.4,6.6,0.96,0.05,0.0,0.0,-1.2,1.0
20130225,2,8,4.2,8.1,0.96,0.12,0.0,1.6,0.9,2.1
20130226,2,7,3.6,9.7,0.91,0.0,1.9,2.7,-1.7,5.1
20130227,2,8,4.0,8.0,0.91,0.0,0.0,1.1,0.5,1.6
20130228,2,8,2.4,5.4,0.8,0.0,0.1,2.7,0.7,5.7
20130301,3,8,2.3,6.8,0.82,0.01,0.0,2.8,1.6,4.4
20130302,3,6,1.7,5.3,0.71,0.0,2.3,2.5,0.2,5.1
20130303,3,7,1.9,5.6,0.82,0.01,0.0,2.3,-2.1,4.7
20130304,3,0,4.6,11.3,0.59,0.0,10.2,5.4,-2.8,13.1
20130305,3,1,4.7,10.4,0.47,0.0,9.6,9.2,3.7,16.7
20130306,3,6,3.4,8.8,0.4,0.0,8.7,12.4,5.6,20.2
20130307,3,8,2.1,7.0,0.64,0.1,0.0,9.8,5.6,14.6
20130308,3,7,3.5,7.7,0.76,0.18,1.4,12.6,9.4,17.7
20130309,3,8,4.6,10.6,0.93,0.89,0.0,8.8,5.3,11.7
20130310,3,8,4.3,9.6,0.91,0.14,0.0,1.7,-1.3,5.3
20130311,3,8,5.5,12.4,0.78,0.05,0.0,-2.3,-3.3,-1.3
20130312,3,8,5.9,13.5,0.81,0.07,0.0,-3.1,-7.0,-1.5
20130313,3,3,1.7,5.4,0.79,0.06,6.9,-4.2,-11.9,1.0
20130314,3,4,2.5,10.5,0.8,0.04,3.7,-1.8,-5.9,2.4
20130315,3,5,3.6,10.2,0.73,0.0,3.4,-0.7,-7.8,3.4
20130316,3,7,7.4,15.4,0.47,0.25,4.2,4.9,0.8,9.6
20130317,3,7,6.8,13.2,0.79,0.04,3.5,4.7,1.8,8.7
20130318,3,4,3.7,10.0,0.62,0.0,7.9,6.8,2.9,12.2
20130319,3,6,2.3,8.7,0.83,0.28,0.5,4.2,-0.2,7.3
20130320,3,7,3.0,6.8,0.99,0.84,0.0,0.9,-0.2,2.5
20130321,3,6,1.5,4.4,0.83,0.01,1.3,0.8,-2.4,3.7
20130322,3,4,5.1,12.3,0.78,0.0,5.7,0.5,-4.1,5.3
20130323,3,8,6.6,13.2,0.64,0.0,0.1,0.1,-1.9,2.6
20130324,3,7,7.0,14.2,0.41,0.0,0.6,-0.7,-4.2,3.3
20130325,3,5,7.6,15.3,0.5,0.0,9.7,-0.3,-3.6,4.0
20130326,3,3,6.0,12.6,0.52,0.0,11.2,-0.1,-3.9,5.1
20130327,3,2,4.3,11.1,0.55,0.0,11.5,0.6,-5.0,6.0
20130328,3,6,2.8,8.3,0.64,0.0,1.1,1.1,-3.7,5.5
20130329,3,8,1.6,5.3,0.92,0.29,0.1,-0.5,-1.6,2.2
20130330,3,6,2.7,8.3,0.81,0.0,3.9,0.9,-2.2,4.7
20130331,3,6,2.8,8.7,0.79,0.0,0.8,1.0,-1.8,4.3
20130401,4,3,3.9,10.8,0.59,0.0,11.7,2.0,-3.9,7.6
20130402,4,0,5.4,13.3,0.53,0.0,12.1,2.5,-3.2,8.0
20130403,4,5,5.1,12.8,0.6,0.0,2.8,2.6,-1.9,6.7
20130404,4,6,4.8,9.8,0.63,0.0,2.2,3.2,0.9,7.5
20130405,4,7,4.0,10.4,0.74,0.0,0.0,2.7,-0.3,4.2
20130406,4,7,3.1,10.6,0.73,0.0,1.1,4.1,2.1,7.5
20130407,4,2,1.7,6.0,0.55,0.0,12.2,5.0,-2.4,11.2
20130408,4,8,3.5,12.3,0.61,0.38,2.6,5.5,-1.1,11.3
20130409,4,7,4.0,10.7,0.88,0.15,1.1,6.4,1.0,10.0
20130410,4,7,3.8,10.3,0.86,0.53,0.0,8.1,5.3,10.4
20130411,4,7,6.0,14.5,0.8,0.0,0.4,10.9,7.4,14.6
20130412,4,7,5.3,17.5,0.79,0.09,2.7,10.4,7.4,14.9
20130413,4,6,5.5,11.5,0.67,0.01,3.6,11.3,7.9,15.4
20130414,4,6,4.9,10.2,0.64,0.0,3.4,16.4,11.2,22.2
20130415,4,5,3.6,9.3,0.65,0.03,5.9,16.1,10.1,20.6
20130416,4,6,4.6,15.5,0.67,0.0,4.6,15.2,8.1,19.7
20130417,4,7,3.7,9.6,0.66,0.0,4.3,17.4,11.9,22.7
20130418,4,5,6.6,16.4,0.47,0.0,9.4,15.2,7.2,18.4
20130419,4,5,4.5,10.2,0.66,0.0,4.4,9.7,6.2,12.6
20130420,4,4,4.9,12.9,0.58,0.0,12.1,7.8,3.1,12.1
20130421,4,6,1.9,5.6,0.63,0.0,2.0,9.1,3.4,12.5
20130422,4,4,2.7,7.4,0.47,0.0,11.8,11.1,6.4,16.3
20130423,4,7,4.6,10.2,0.72,0.0,0.6,11.5,6.9,15.2
20130424,4,4,3.2,12.0,0.67,0.0,12.4,14.8,5.0,22.6
20130425,4,3,1.8,8.6,0.69,0.0,6.3,16.4,7.7,24.6
20130426,4,6,3.7,12.6,0.84,0.59,1.3,11.3,6.1,18.3
20130427,4,8,3.8,9.6,0.73,0.0,0.7,7.3,4.0,9.9
20130428,4,4,2.9,7.6,0.68,0.0,6.9,7.3,0.8,13.3
20130429,4,5,4.7,13.2,0.67,0.0,4.5,8.8,3.4,14.6
20130430,4,7,2.5,9.9,0.61,0.0,4.2,9.5,0.2,15.6
20130501,5,7,3.5,7.6,0.61,0.0,6.5,12.7,6.5,18.0
20130502,5,6,3.4,10.0,0.64,0.0,4.8,14.6,10.0,20.2
20130503,5,6,2.1,7.3,0.7,0.0,8.5,13.3,6.1,19.5
20130504,5,2,2.8,8.7,0.64,0.0,11.7,13.2,5.1,20.0
20130505,5,2,2.1,6.5,0.62,0.0,13.0,13.4,5.0,20.7
20130506,5,3,2.2,7.0,0.54,0.0,10.0,17.2,5.5,25.4
20130507,5,6,2.5,10.7,0.82,0.5,3.9,15.1,8.8,21.0
20130508,5,6,4.1,16.0,0.82,0.32,6.0,15.8,10.6,22.2
20130509,5,5,3.4,10.2,0.72,0.15,7.0,14.7,11.4,19.0
20130510,5,5,5.4,13.3,0.72,0.01,2.9,12.3,8.7,15.8
20130511,5,5,4.7,16.5,0.79,0.32,2.4,11.2,6.9,16.5
20130512,5,6,5.0,14.4,0.8,0.45,4.0,9.6,6.7,13.6
20130513,5,8,5.6,14.3,0.8,0.02,0.7,11.4,8.2,15.4
20130514,5,7,4.6,10.0,0.73,0.01,2.9,10.7,6.7,14.4
20130515,5,7,3.0,10.6,0.84,0.62,1.1,12.5,6.9,15.8
20130516,5,8,2.9,7.2,0.89,2.02,0.0,12.7,9.5,17.6
20130517,5,8,2.9,6.1,0.93,0.02,0.0,10.0,9.0,11.3
20130518,5,6,2.7,6.7,0.82,0.0,3.3,10.8,8.2,15.5
20130519,5,2,3.5,10.2,0.75,0.04,13.6,13.7,7.1,21.0
20130520,5,7,2.9,6.1,0.85,0.36,0.0,12.3,10.7,14.8
20130521,5,7,3.4,8.6,0.79,1.19,4.6,12.7,8.8,17.8
20130522,5,7,4.7,10.4,0.84,0.24,0.0,8.9,6.1,11.1
20130523,5,6,2.8,9.4,0.87,0.69,1.4,6.3,3.0,9.0
20130524,5,3,2.5,9.5,0.7,0.0,8.4,7.6,0.6,14.0
20130525,5,6,3.5,11.2,0.74,0.56,7.4,9.2,1.6,15.5
20130526,5,8,4.9,10.9,0.89,0.49,0.0,9.2,7.3,11.7
20130527,5,4,3.2,9.7,0.63,0.0,11.4,13.6,8.2,19.7
20130528,5,3,2.4,10.5,0.64,0.02,11.4,15.7,5.9,22.5
20130529,5,8,4.0,9.4,0.92,1.89,0.0,10.5,9.2,13.5
20130530,5,7,2.6,7.0,0.75,0.03,2.3,12.3,8.9,16.4
20130531,5,7,5.9,15.8,0.71,0.01,4.8,16.3,12.1,21.9
20130601,6,7,5.3,11.3,0.82,0.0,0.1,12.2,9.5,14.4
20130602,6,4,4.9,11.2,0.62,0.0,11.8,12.5,7.4,18.0
20130603,6,5,3.8,9.4,0.66,0.0,7.7,11.7,5.8,18.1
20130604,6,3,2.6,8.0,0.69,0.0,9.0,13.8,7.0,21.4
20130605,6,2,1.6,5.8,0.66,0.0,11.7,16.8,6.8,24.1
20130606,6,2,2.1,6.2,0.57,0.0,11.6,18.9,8.6,26.0
20130607,6,1,2.2,6.5,0.58,0.0,14.3,19.6,8.9,26.5
20130608,6,3,3.8,8.3,0.63,0.61,7.4,18.8,14.0,24.8
20130609,6,7,3.8,9.4,0.78,0.0,0.5,14.6,10.2,18.5
20130610,6,5,3.0,8.1,0.68,0.0,8.0,14.4,10.7,18.8
20130611,6,4,1.9,6.2,0.63,0.0,9.4,16.7,8.9,22.6
20130612,6,7,4.6,10.3,0.69,0.04,2.1,19.5,15.7,22.6
20130613,6,7,5.5,13.3,0.8,0.98,1.2,17.9,11.7,24.3
20130614,6,5,3.7,9.3,0.73,0.0,4.5,14.1,9.5,19.0
20130615,6,4,6.3,15.7,0.63,0.0,8.4,16.1,11.9,20.6
20130616,6,7,3.8,10.0,0.6,0.0,0.8,16.2,11.4,20.3
20130617,6,6,3.4,9.0,0.64,0.07,8.5,20.0,12.5,24.9
20130618,6,4,1.8,7.3,0.64,0.21,12.7,24.6,15.2,32.8
20130619,6,6,3.4,10.7,0.72,0.0,4.5,24.9,18.6,32.1
20130620,6,6,3.1,14.1,0.83,1.2,5.5,20.9,16.2,23.5
20130621,6,6,6.0,13.9,0.82,0.15,1.6,17.4,15.2,21.1
20130622,6,7,6.5,15.0,0.72,0.22,1.5,18.0,13.2,23.1
20130623,6,6,7.3,16.7,0.79,0.08,2.5,15.0,12.4,17.7
20130624,6,7,4.5,10.2,0.81,0.18,0.7,13.9,12.1,16.4
20130625,6,7,3.4,8.9,0.74,0.02,0.9,13.3,7.7,16.7
20130626,6,6,2.4,7.3,0.73,0.34,0.9,12.2,4.5,17.2
20130627,6,7,2.8,9.5,0.77,0.35,2.0,12.9,9.9,17.0
20130628,6,8,4.2,9.3,0.88,1.68,0.0,13.0,10.2,15.5
20130629,6,7,4.7,11.6,0.75,0.0,4.6,15.0,7.6,19.0
20130630,6,5,3.2,9.3,0.74,0.0,3.5,14.9,5.7,21.5
20130701,7,5,3.1,7.1,0.78,0.0,4.3,17.0,12.2,21.4
20130702,7,5,2.4,9.9,0.67,0.18,9.7,17.9,10.3,23.8
20130703,7,8,3.4,9.4,0.86,1.43,0.0,17.7,15.4,20.1
20130704,7,6,3.6,9.0,0.78,0.0,4.8,18.2,14.0,23.3
20130705,7,5,2.2,7.1,0.77,0.0,4.7,19.1,14.6,23.4
20130706,7,1,2.5,7.1,0.68,0.0,13.2,20.6,13.6,26.9
20130707,7,0,2.8,7.6,0.59,0.0,14.8,21.1,13.8,27.8
20130708,7,1,3.3,9.9,0.6,0.0,14.8,21.7,12.8,28.1
20130709,7,0,3.3,8.2,0.59,0.0,14.2,21.0,14.2,27.7
20130710,7,4,4.0,9.7,0.68,0.0,9.7,17.8,13.9,22.3
20130711,7,6,2.5,7.0,0.69,0.0,0.1,15.3,9.5,18.6
20130712,7,5,2.0,6.7,0.75,0.0,3.6,15.1,9.8,19.4
20130713,7,6,1.8,6.0,0.69,0.0,5.2,17.5,12.3,22.3
20130714,7,5,2.2,7.6,0.77,0.0,10.2,16.4,10.1,20.9
20130715,7,3,1.8,6.5,0.64,0.0,11.4,19.7,11.6,26.8
20130716,7,5,1.7,5.7,0.61,0.0,12.5,20.7,11.3,27.9
20130717,7,5,2.6,7.3,0.63,0.0,7.2,21.5,13.9,26.8
20130718,7,2,3.3,9.1,0.58,0.0,14.1,23.4,17.0,29.1
20130719,7,2,4.5,10.2,0.58,0.0,12.6,21.8,15.7,27.7
20130720,7,3,2.9,8.6,0.75,0.0,6.8,18.4,13.2,22.5
20130721,7,1,2.0,7.6,0.57,0.0,14.5,23.2,12.9,31.2
20130722,7,3,1.8,7.4,0.51,0.0,12.5,25.9,16.2,34.0
20130723,7,5,2.2,14.6,0.64,0.0,8.0,24.1,17.7,33.6
20130724,7,6,2.3,7.4,0.77,0.01,2.6,21.8,16.5,27.5
20130725,7,3,2.8,8.7,0.76,0.12,9.8,22.3,15.2,27.3
20130726,7,5,2.6,8.0,0.74,0.0,3.3,23.0,18.0,28.4
20130727,7,5,2.2,18.0,0.74,0.13,10.3,24.4,18.3,30.0
20130728,7,6,3.5,11.1,0.69,0.0,2.4,21.8,15.6,24.5
20130729,7,6,3.8,11.9,0.67,0.0,6.5,21.3,16.8,25.6
20130730,7,6,5.7,14.1,0.7,0.27,5.4,19.2,15.4,23.6
20130731,7,5,5.1,13.2,0.72,0.0,6.0,20.5,15.8,25.0
20130801,8,1,3.9,8.7,0.55,0.0,13.5,25.0,16.1,32.5
20130802,8,1,5.4,10.6,0.37,0.14,13.4,29.8,22.9,36.8
20130803,8,4,4.6,13.7,0.58,0.0,9.9,23.3,16.0,27.4
20130804,8,2,1.8,7.3,0.53,0.0,11.3,21.9,12.8,28.5
20130805,8,4,3.6,11.0,0.45,0.0,11.7,25.0,15.2,31.4
20130806,8,4,3.8,11.4,0.58,0.0,8.4,21.0,15.4,25.1
20130807,8,6,3.5,9.7,0.86,0.23,1.0,18.0,14.7,24.2
20130808,8,6,2.7,6.1,0.75,0.0,3.0,17.1,12.0,22.7
20130809,8,5,2.2,7.8,0.68,0.01,6.4,18.0,10.8,24.5
20130810,8,5,3.5,9.7,0.68,0.0,3.7,17.5,12.3,22.4
20130811,8,6,3.7,11.2,0.65,0.04,2.3,17.1,11.8,23.7
20130812,8,6,3.3,8.3,0.69,0.0,3.9,17.8,14.1,22.0
20130813,8,4,3.5,14.8,0.72,0.23,6.0,15.4,8.6,19.8
20130814,8,4,2.0,10.1,0.74,0.0,3.1,14.8,7.4,22.3
20130815,8,5,3.6,11.3,0.73,0.01,3.0,17.4,11.5,22.1
20130816,8,2,3.8,9.3,0.56,0.03,12.3,22.3,14.8,30.1
20130817,8,6,3.6,10.5,0.61,0.0,6.5,21.3,15.8,27.0
20130818,8,7,4.6,12.1,0.75,0.47,1.6,20.3,16.9,21.9
20130819,8,5,3.6,10.7,0.77,0.17,4.5,17.0,10.2,21.1
20130820,8,3,1.2,4.2,0.73,0.0,5.5,14.9,8.0,20.5
20130821,8,4,1.6,5.9,0.63,0.0,12.1,16.8,8.3,24.5
20130822,8,6,2.0,7.0,0.59,0.0,10.1,19.1,9.3,26.2
20130823,8,3,2.3,9.4,0.52,0.0,8.2,21.8,14.8,27.8
20130824,8,6,3.6,10.9,0.68,0.29,3.1,19.3,14.7,24.6
20130825,8,7,1.3,4.6,0.91,0.95,0.4,16.9,13.1,21.0
20130826,8,5,3.3,12.1,0.66,0.0,4.1,17.3,10.8,23.5
20130827,8,3,2.9,10.2,0.53,0.0,10.2,18.7,13.0,24.1
20130828,8,4,1.6,7.7,0.68,0.0,4.7,17.1,10.5,24.2
20130829,8,3,1.7,4.9,0.67,0.0,9.0,17.4,9.8,24.5
20130830,8,3,2.5,8.8,0.68,0.0,7.1,17.7,10.2,25.0
20130831,8,5,3.8,10.2,0.74,0.27,2.8,17.0,10.8,22.1
20130901,9,6,3.2,9.1,0.68,0.0,3.8,14.2,7.4,18.6
20130902,9,6,4.7,10.5,0.72,0.0,0.6,16.8,13.2,20.8
20130903,9,6,1.6,4.3,0.77,0.0,0.0,18.1,12.3,22.6
20130904,9,1,1.8,5.9,0.69,0.0,12.3,20.4,12.1,28.1
20130905,9,0,4.2,9.2,0.53,0.0,12.3,25.1,16.8,31.7
20130906,9,2,3.9,14.0,0.6,0.44,8.4,23.5,16.2,32.9
20130907,9,7,2.1,6.4,0.87,1.76,0.2,17.7,14.2,21.2
20130908,9,8,2.5,10.3,0.89,0.75,1.4,14.1,11.4,17.5
20130909,9,6,3.8,10.5,0.78,0.65,4.3,14.3,10.8,19.0
20130910,9,8,6.3,18.3,0.87,1.56,0.5,12.4,10.1,15.5
20130911,9,7,4.0,12.9,0.87,0.22,1.0,13.5,11.6,18.2
20130912,9,6,2.5,7.2,0.88,0.07,2.3,14.2,11.4,18.2
20130913,9,7,3.1,7.6,0.78,0.25,2.1,15.9,13.3,20.1
20130914,9,7,4.7,13.2,0.86,0.28,0.2,15.7,13.4,19.1
20130915,9,6,3.3,10.7,0.76,0.91,5.3,13.4,7.7,17.1
20130916,9,5,4.8,13.8,0.74,0.07,5.5,12.3,7.0,16.4
20130917,9,5,5.7,13.4,0.8,0.42,4.4,10.3,6.4,15.2
20130918,9,7,3.4,11.1,0.85,0.05,0.5,12.0,9.8,15.8
20130919,9,6,4.6,12.7,0.77,0.0,3.4,12.5,8.8,15.8
20130920,9,7,3.9,9.1,0.82,0.0,0.0,14.1,9.4,16.3
20130921,9,6,1.4,5.9,0.83,0.0,2.4,12.4,7.6,17.6
20130922,9,6,2.1,5.6,0.86,0.0,0.7,14.8,9.9,19.1
20130923,9,6,1.7,4.0,0.82,0.0,1.6,16.4,12.7,20.0
20130924,9,6,1.7,5.1,0.79,0.0,4.7,15.8,12.5,20.4
20130925,9,6,1.7,5.4,0.85,0.02,3.3,14.5,9.2,19.5
20130926,9,6,2.6,8.5,0.83,0.0,3.9,13.3,7.3,17.5
20130927,9,4,2.4,6.5,0.78,0.0,9.3,11.4,5.6,17.3
20130928,9,2,3.0,9.4,0.74,0.0,9.7,11.0,3.4,18.5
20130929,9,2,3.7,9.8,0.65,0.0,10.7,12.2,7.1,20.1
20130930,9,3,2.8,8.4,0.7,0.0,10.5,11.6,5.3,17.8
20131001,10,3,3.0,8.9,0.67,0.0,9.5,11.6,4.7,17.3
20131002,10,3,4.4,11.3,0.63,0.0,9.6,10.2,1.0,16.4
20131003,10,6,6.7,13.5,0.46,0.09,9.5,13.1,8.1,18.0
20131004,10,8,6.8,14.3,0.75,0.05,2.0,14.2,10.8,17.9
20131005,10,7,2.6,7.1,0.84,0.0,0.3,15.4,11.0,18.4
20131006,10,6,1.2,4.0,0.83,0.0,1.6,13.1,7.5,17.7
20131007,10,4,1.4,4.6,0.78,0.0,8.9,13.1,8.8,18.9
20131008,10,7,1.3,4.6,0.77,0.0,0.1,14.6,11.9,17.9
20131009,10,7,3.7,10.5,0.84,1.23,0.0,13.9,9.0,16.7
20131010,10,6,2.7,8.7,0.82,0.11,3.5,8.9,5.6,11.9
20131011,10,7,2.0,5.7,0.93,0.76,0.0,6.9,3.8,8.7
20131012,10,6,1.8,5.9,0.9,0.06,3.1,6.3,0.7,11.0
20131013,10,8,6.3,15.5,0.81,0.01,1.8,8.7,6.3,11.3
